5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	
6	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	4	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	
2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	5	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	2	2	0	0	1	1	1	2	0	3	0	0	1	1	1	2	6	1	24	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	2	1	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	1	8	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
2	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	5	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	5	
10	1	2	6	2	5	3	4	5	3	3	5	2	2	1	1	5	3	0	1	54	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	
2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	
1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	1	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	7	
1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	3	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	4	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	2	3	4	14	
3	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	
2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	5	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	
1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	3	8	4	4	2	6	3	1	3	0	0	0	0	1	0	1	0	0	0	36	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1	6	
4	8	6	6	10	10	9	9	6	7	7	8	14	12	13	14	12	11	10	12	184	
1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	4	3	7	17	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	4	
4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	3	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	11	
1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	
4	1	0	0	2	0	1	1	1	0	0	0	2	1	0	1	1	2	0	2	15	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	4	
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20	1	0	2	0	0	1	1	0	0	0	0	1	0	0	3	2	0	1	1	13	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	
1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	
2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	2	0	1	7	
1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	4	
2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	
2	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	4	10	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	2	0	1	3	0	0	1	0	2	0	0	2	1	0	0	0	1	2	0	15	
1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	2	3	4	1	0	0	0	1	0	0	1	0	1	0	0	0	2	0	15	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	3	
2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	
4	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	1	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	5	
1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	
1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	0	1	0	1	7	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	3	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	2	1	8	
1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	1	1	1	4	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	11	
1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
8	4	0	0	1	0	0	0	0	0	0	0	0	0	3	2	3	5	2	0	20	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	
1	0	1	0	1	0	0	2	0	0	2	1	0	0	0	1	0	0	0	3	11	
4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	
3	0	2	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	3	1	9	
1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	5	
2	1	0	1	0	1	1	1	2	1	0	0	0	0	1	0	0	2	1	0	12	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	1	1	0	0	1	2	1	0	1	0	1	0	2	4	1	15	
1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	4	7	
5	0	0	1	1	2	6	0	2	0	0	0	0	0	0	0	0	0	2	0	14	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	0	0	2	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	8	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	
2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3	
2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	
3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	3	4	13	
2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	0	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	5	
1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	3	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	
1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	6	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	7	9	
1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	3	0	6	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	
1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	
7	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	5	
1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	4	
1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	
4	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	
2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	
1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	
3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	
1	0	1	1	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	6	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	3	6	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
64	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	5	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	
1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
